region,channel,product_category,customer_segment,revenue_level,budget_level,reach_level,id,ad_spend,price,discount_rate,market_reach,impressions,click_through_rate,competition_index,seasonality_index,campaign_duration_days,customer_lifetime_value,sales_revenue,year,month,day,hour
north,search,Seasonal,Premium,low,medium,medium,15787,16.6,4.15,0.365,138.0,2786,0.0204,7.8,0.3660254037844379,60.0,2348.85,88.35420183996025,2011,11,17,11
north,influencer,General,Standard,high,low,medium,15788,0.42,0.42,0.0997,227.0,6835,0.1983,1.27,0.3660254037844379,7.0,180.67,286.96424718381115,2010,11,17,0
north,social media,General,Standard,low,medium,medium,15789,11.9,6.95,0.1982,126.0,2612,0.0396,2.14,-1.0000000000000002,30.0,326.77000000000004,77.6998383977597,2011,9,22,14
north,email,General,Premium,medium,low,medium,15790,3.3,1.65,0.1149,440.0,8813,0.0458,4.18,-0.3660254037844387,14.0,3948.75,142.98822881675733,2011,5,12,15
north,social media,General,Premium,medium,medium,low,15791,11.9,0.19,0.1861,14.0,349,0.0497,6.69,-1.3660254037844386,14.0,9712.47,125.85633275864026,2011,7,6,12
north,social media,Storage,Premium,high,high,high,15792,50.4,0.42,0.2555,822.0,60511,0.1176,4.06,1.0,7.0,2779.28,361.6465596925535,2010,3,22,11
north,affiliate,General,Premium,medium,high,high,15793,22.5,3.75,0.0785,444.0,15208,0.0903,1.14,-1.3660254037844386,90.0,1480.06,118.86337543402908,2010,7,12,13
north,social media,General,Premium,medium,low,low,15794,2.08,2.08,0.0305,132.0,1300,0.0494,5.36,-1.0000000000000002,21.0,3386.97,108.1397296627922,2011,9,4,0
north,social media,General,Standard,medium,medium,medium,15795,4.95,4.95,0.23004464482458684,290.0,4892,0.0655,4.03,0.3660254037844379,7.0,1242.85,114.44698143528244,2010,11,29,14
north,social media,General,Premium,medium,low,medium,15796,1.65,1.65,0.1941,186.0,3220,0.0089,1.15,0.3660254037844389,14.0,600.29,138.8936388253114,2010,4,18,15
north,social media,General,Budget,medium,high,medium,15797,24.9,4.15,0.1499,323.0,8978,0.0462,1.58,-0.3660254037844385,21.0,1124.51,128.76160177224614,2011,10,6,13
north,influencer,General,Standard,medium,medium,high,15798,5.95,5.95,0.2297,682.0,34341,0.0216,4.85,1.3660254037844386,60.0,507.58,116.4408944744566,2011,1,17,16
north,influencer,General,Premium,high,medium,low,15799,11.9,1.25,0.2017,76.0,2205,0.1573,2.9,0.3660254037844379,30.0,23630.27,205.2261900894229,2011,11,13,11
north,social media,General,Standard,low,medium,medium,15800,6.75,6.75,0.0806,113.0,4581,0.0016,4.35,0.3660254037844379,14.0,162.55,95.6395795633053,2010,11,14,10
north,email,Storage,Premium,low,high,low,15801,20.8,2.08,0.0459,386.0,1227,0.0508,2.73,-1.3660254037844386,7.0,1913.27,88.76760900573028,2011,7,5,10
north,influencer,General,Standard,high,high,high,15802,1066.3652959386056,1.69,0.1209,1010.0,15508,0.0255,1.51,-0.3660254037844387,21.0,448.17,205.0719219781082,2010,5,26,10
north,social media,General,Premium,medium,high,medium,15803,19.8,1.65,0.515,244.0,3099,0.0638,5.99,-0.3660254037844385,21.0,1068.59,118.45133769083358,2010,10,28,9
north,email,General,Premium,medium,high,medium,15804,19.8,1.65,0.2871,261.0,5171,0.0377,6.21,1.3660254037844386,28.0,358.11,115.72009107073605,2010,1,14,10
north,tv,Storage,Premium,low,medium,high,15805,7.649999999999999,118.0910057615816,0.1281,366.0,10027,0.0479,5.29,-1.0000000000000002,28.0,5513.28,33.39284482541301,2011,9,23,12
north,email,General,Premium,medium,medium,high,15806,16.5,2.75,0.0981,296.0,14586,0.0679,6.24,-1.0,90.0,12856.74,111.56481761268064,2010,6,16,11
north,affiliate,Stationery,Standard,medium,medium,medium,15807,17.85,5.95,0.1373,281.0,5424,0.0179,7.27,1.0,90.0,114.55,108.05087207894346,2010,3,9,10
north,email,General,Premium,medium,medium,high,15808,10.5,2.1,0.283,269.0,13145,0.0211,1.52,-1.0,30.0,1380.53,108.82971447638194,2011,6,14,16
north,affiliate,Stationery,Premium,medium,medium,high,15809,11.9,1.25,0.421,612.0,27399,0.0173,4.83,-0.3660254037844387,14.0,176.81,125.62125571443713,2010,5,23,12
north,tv,General,Premium,low,medium,medium,15810,7.95,7.95,0.2361,269.0,5047,0.042,0.95,0.3660254037844379,7.0,2310.11,90.9166873491296,2010,11,24,11
north,tv,General,Premium,low,medium,low,15811,12.6,2.1,0.2867,34.0,409,0.0506,2.25,-1.3660254037844388,30.0,14343.02,69.44203341174892,2011,8,11,12
north,tv,Storage,Premium,low,medium,medium,15812,14.85,4.95,0.3984,77.0,3681,0.0042,2.83,1.3660254037844386,14.0,759.88,57.9330039039474,2010,1,19,14
north,search,Kitchen,Premium,medium,high,low,15813,19.8,1.65,0.1542,160.0,2161,0.0089,5.22,-0.3660254037844387,14.0,2092.59,110.38255476622132,2011,5,17,10
north,search,Storage,Premium,high,low,high,15814,0.55,0.55,0.2846,543.0,9594,0.0675,5.15,1.3660254037844388,7.0,2687.6400000000003,233.1192709374677,2011,2,2,10
north,search,General,Premium,medium,medium,medium,15815,11.9,2.1,0.4097,269.0,7662,0.1411,4.004003932226912,-0.3660254037844385,90.0,3369.69,142.23634812836232,2011,10,25,16
north,email,General,Premium,medium,low,medium,15816,2.5,1.25,0.0418,180.0,3799,0.0333,5.57,-1.3660254037844386,28.0,4504.41,103.23372823737604,2011,7,20,14
north,search,Stationery,Premium,high,medium,medium,15817,10.5,0.42,0.0438,290.0,4289,0.0132,6.98,-0.3660254037844387,90.0,13131.89,255.4263435103216,2010,5,27,13
north,affiliate,Storage,Standard,medium,medium,high,15818,8.850000000000001,2.95,0.1197,406.0,14497,0.0221,1.03,1.3660254037844388,60.0,1061.9299999999998,155.2648641565924,2011,2,21,12
north,search,Kitchen,Premium,medium,medium,medium,15819,15.3,2.55,0.23004464482458684,266.0,5830,0.0273,9.3,0.3660254037844389,28.0,987.46,127.54377362544996,2010,4,30,9
north,email,General,Premium,medium,medium,high,15820,11.9,7.95,0.3522,378.0,14263,0.2405,5.74,-1.3660254037844386,60.0,4831.26,112.7630473381532,2011,7,6,14
north,email,General,Standard,low,low,medium,15821,4.949999999999999,243.05177340497303,0.6,224.0,4917,0.0188,2.84,-1.0,14.0,272.29,38.71967689423485,2011,6,5,15
north,tv,Storage,Premium,medium,high,low,15822,20.8,2.08,0.1128,344.0,2308,0.0338,4.004003932226912,-0.3660254037844387,35.565597137138354,3458.52,109.74825827446458,2011,5,10,10
north,influencer,Seasonal,Premium,high,low,medium,15823,0.39,0.39,0.3231,222.0,5853,0.0945,3.75,-1.0000000000000002,90.0,879.9399999999999,261.3714352256148,2011,9,21,15
north,search,Stationery,Premium,low,high,low,15824,20.4,226.0484024082595,0.2422,255.0,1596,0.1051,5.35,0.9999999999999998,90.0,707.55,86.5488310451796,2009,12,16,0
north,search,General,Budget,low,high,medium,15825,1593.0622844965626,1.65,0.2226,101.0,2805,0.0883,0.9,-1.3660254037844386,90.0,1129.02,97.95835145500936,2011,7,15,14
north,social media,Lighting,Premium,medium,low,medium,15826,4.2,2.1,0.4283,174.0,6277,0.036,2.55,1.3660254037844386,90.0,33987.259999999995,135.17987262551847,2011,1,26,15
north,social media,General,Premium,medium,medium,high,15827,14.98,7.49,0.208,317.0,12053,0.1278,2.06,-0.3660254037844387,35.565597137138354,737.99,127.29405977106332,2010,5,11,13
north,search,General,Premium,medium,low,high,15828,2.1,2.1,0.0115,553.0,21568,0.0166,2.41,0.3660254037844379,21.0,7172.320000000001,147.17452937926916,2010,11,28,11
north,tv,General,Premium,low,medium,medium,15829,9.95,9.95,0.4303,196.0,6317,0.048,5.45,-1.3660254037844386,14.0,48481.03,32.91251622508783,2011,7,29,12
north,search,Storage,Standard,medium,high,medium,15830,30.0,3.75,0.1304,285.0,6811,0.0393,4.33,0.3660254037844379,21.0,532.6500000000001,135.32345586554365,2010,11,29,9
north,affiliate,General,Standard,low,high,medium,15831,25.5,12.75,0.2245,280.0,2826,0.0658,2.74,1.0,14.0,116.5,95.9814974881258,2011,3,28,13
north,social media,General,Standard,medium,medium,medium,15832,13.52,1.69,0.0712,449.0,8772,0.0085,1.9,-0.3660254037844385,7.0,48.31999999999999,155.8356823471839,2010,10,15,10
central,social media,Lighting,Standard,medium,high,medium,15833,26.1,1.45,0.2081,510.0,7376,0.0224,8.21,-0.3660254037844387,90.0,574.41,145.0958053957654,2010,5,26,13
north,tv,General,Premium,low,medium,medium,15834,15.3,2.55,0.4827,369.0,8260,0.0207,7.54,-1.0000000000000002,7.0,960.62,50.96290995016646,2010,9,29,12
north,social media,Storage,Premium,medium,low,medium,15835,2.55,0.85,0.2361,365.0,8824,0.0267,5.12,-1.0,28.0,653.1899999999999,163.7006600510381,2011,6,20,12
north,tv,General,Standard,medium,low,medium,15836,1.7,0.85,0.2675,342.0,5623,0.0274,4.89,-1.3660254037844386,35.565597137138354,611.23,121.03338739399628,2010,7,15,13
north,email,General,Premium,medium,high,medium,15837,19.8,1.65,0.1984,685.0,5562,0.0209,1.64,0.9999999999999998,14.0,11672.73,162.4566348378547,2010,12,9,14
north,social media,General,Premium,medium,medium,low,15838,4.98,0.83,0.1949,84.0,2472,0.0037,0.89,1.0,90.0,5260.349999999999,162.61373666746215,2011,3,25,11
north,social media,General,Premium,medium,medium,high,15839,6.300000000000001,2.1,0.482,553.0,18456,0.1189,3.69,1.3660254037844388,30.0,343.18,147.11693094847328,2010,2,11,12
central,email,General,Premium,high,high,high,15840,1359.7380193381628,2.55,0.224,369.0,11383,0.1222,4.38,1.0,60.0,1627.86,174.27327386084824,2011,3,2,11
north,email,General,Standard,medium,medium,medium,15841,6.6,1.65,0.2955,472.0,5988,0.0705,6.17,0.9999999999999998,35.565597137138354,2449.57,144.89045803177655,2010,12,9,14
north,email,General,Standard,medium,low,high,15842,4.949999999999999,1.65,0.0475,507.0,12590,0.0913,4.44,0.3660254037844379,7.0,505.88,157.19780369907826,2011,11,15,12
north,social media,Stationery,Premium,medium,high,medium,15843,19.9,9.95,0.2845,311.0,6133,0.142,5.59,0.3660254037844379,35.565597137138354,5451.79,131.2656990785519,2011,11,4,12
north,social media,Stationery,Premium,medium,medium,medium,15844,5.1,0.85,0.5964,181.0,3630,0.0472,5.52,1.3660254037844386,21.0,232.4,141.99859148035637,2010,1,13,14
north,social media,Storage,Premium,medium,medium,medium,15845,5.0,1.25,0.474,595.0,5738,0.0454,1.8,-1.3660254037844386,30.0,3371.97,163.54351826314456,2011,7,20,11
north,social media,Storage,Premium,low,high,medium,15846,25.200000000000003,2.1,0.6,189.0,3021,0.0157,7.66,-1.0000000000000002,90.0,4702.41,75.89336328802052,2011,9,1,16
north,search,General,Premium,high,low,medium,15847,3.4,0.85,0.1079,158.0,4222,0.05,4.07,0.3660254037844389,7.0,1653.84,170.77950565588304,2010,4,29,19
north,affiliate,General,Premium,medium,medium,low,15848,15.0,1.25,0.1109,36.0,941,0.1853,5.37,-1.0000000000000002,30.0,5441.53,109.60709437922084,2010,9,7,11
north,social media,Kitchen,Premium,high,high,medium,15849,47.2,2.95,0.1262,182.0,5162,0.1467,2.58,1.3660254037844386,90.0,163365.93000000002,222.12874011979292,2011,1,20,12
north,email,Seasonal,Premium,low,medium,medium,15850,8.3,4.15,0.242,91.0,3827,0.0002,3.0,-0.3660254037844387,14.0,1276.48,61.68438648349036,2011,5,17,12
north,social media,General,Premium,medium,medium,low,15851,7.649999999999999,2.55,0.2181,113.0,2333,0.0435,1.12,0.9999999999999998,14.0,2618.86,130.65477982363555,2010,12,9,18
north,email,General,Premium,medium,medium,low,15852,10.95,10.95,0.0754,18.0,412,0.0074,1.58,1.0,90.0,265.73,107.17227975832633,2010,3,31,12
north,tv,Kitchen,Premium,medium,low,high,15853,3.75,1.25,0.1051,447.0,11359,0.1432,4.29,0.9999999999999998,28.0,310.66,158.12121601807073,2009,12,3,20
north,tv,General,Standard,low,medium,high,15854,14.85,4.95,0.0572,640.0,11971,0.0172,2.51,-1.0,28.0,272.65000000000003,77.97659111930135,2011,6,10,0
north,email,General,Standard,low,medium,low,15855,11.9,5.95,0.0788,156.0,1616,0.071,8.87,-0.3660254037844385,7.0,500.98,65.31943666573893,2010,10,19,13
north,search,General,Premium,high,medium,low,15856,10.08,0.42,0.0183,269.0,1182,0.0964,4.85,-1.0,30.0,186.47000000000003,245.98373483282668,2010,6,14,12
north,affiliate,Stationery,Premium,high,medium,medium,15857,5.04,0.42,0.0754,181.0,5269,0.0863,1.73,-1.3660254037844388,90.0,3907.81,218.80085179135443,2011,8,24,15
north,search,General,Premium,medium,low,medium,15858,4.2,2.1,0.1343,185.0,3972,0.0023,1.51,0.9999999999999998,14.0,701.34,134.35217056839355,2010,12,9,16
north,search,General,Premium,low,medium,medium,15859,15.9,7.95,0.1218,352.0,4862,0.014,3.03,-1.0,30.0,338.22,86.83204772023407,2010,6,16,11
north,affiliate,General,Premium,medium,low,medium,15860,4.2,2.1,0.158,300.0,3896,0.0023,2.37,0.9999999999999998,14.0,3110.64,110.47258056051297,2011,12,5,12
north,affiliate,Storage,Premium,medium,low,low,15861,1.25,1.25,0.4078,288.0,1588,0.034,0.33,0.3660254037844379,21.0,7832.16,148.31751461440254,2011,11,21,16
north,social media,General,Premium,medium,medium,low,15862,17.4,1.45,0.2708,150.0,1383,0.0242,3.29,-1.0000000000000002,90.0,949.26,119.8335359038334,2010,9,23,11
north,email,General,Premium,low,medium,low,15863,5.45,5.45,0.1162,64.0,1306,0.1908,7.63,-1.3660254037844386,21.0,219.73,73.81409201299364,2010,7,11,12
north,social media,General,Premium,high,medium,low,15864,10.08,0.42,0.0878,131.0,1346,0.01,3.22,0.3660254037844379,28.0,1174.93,242.059836956335,2010,11,4,11
north,email,General,Premium,low,high,medium,15865,49.92,2.08,0.1176,117.0,4755,0.0179,7.49,-1.0,14.0,24857.2,64.78706394091742,2011,6,10,16
north,affiliate,General,Premium,low,medium,low,15866,12.75,12.75,0.1684,23.0,302,0.0455,2.91,-1.0000000000000002,7.0,4610.47,48.75999836157657,2011,9,14,12
north,influencer,General,Premium,medium,medium,medium,15867,6.75,6.75,0.1176,251.0,5577,0.1062,4.66,0.9999999999999998,60.0,176.56,136.93147724251463,2009,12,16,16
north,tv,General,Premium,low,high,medium,15868,75.60000000000001,2.1,0.296,398.0,8043,0.0124,6.43,-0.3660254037844385,90.0,123979.23,94.76539782544371,2010,10,8,10
north,search,Storage,Premium,high,medium,high,15869,10.2,0.85,0.0164,616.0,13825,0.1284,2.45,1.3660254037844386,60.0,68.4,253.34220299178523,2010,1,31,12
north,social media,General,Standard,high,low,low,15870,1.95,0.65,0.0306,216.0,1926,0.1304,4.67,0.3660254037844379,21.0,410.57,214.24883131513172,2011,11,21,11
north,search,Stationery,Standard,low,medium,low,15871,15.0,3.75,0.1397,4.0,38,0.0006,5.91,-1.3660254037844388,7.0,851.34,3.720167933868426,2010,8,18,17
north,social media,General,Standard,medium,low,low,15872,1.45,1.45,0.0682,95.0,1997,0.0175,1.53,1.3660254037844386,28.0,484.76,149.68572769728763,2011,1,21,11
north,social media,General,Premium,high,high,medium,15873,139.2,1.45,0.2124,269.0,2763,0.2386,4.28,-0.3660254037844387,60.0,102959.39,276.6310018379702,2010,5,6,15
north,social media,General,Premium,high,medium,medium,15874,15.0,1.25,0.1944,154.0,4373,0.1301,5.68,1.0,28.0,2783.28,172.01116032289502,2010,3,15,13
north,tv,General,Premium,low,medium,high,15875,14.85,4.95,0.1126,600.0,32294,0.0136,1.66,-1.0000000000000002,14.0,1781.44,88.12035968371528,2010,9,23,10
north,tv,Storage,Premium,low,low,medium,15876,3.95,3.95,0.2752,292.0,7716,0.0267,3.06,-1.0000000000000002,28.0,22203.15,76.76167630088754,2010,9,28,14
north,email,General,Standard,low,medium,medium,15877,11.6,1.45,0.0582,304.0,5058,0.0433,8.32,-1.3660254037844386,30.0,442.4,97.79612855943192,2010,7,21,12
east,tv,Kitchen,Standard,medium,high,medium,15878,27.2,0.85,0.1156,324.0,5559,0.0606,3.88,0.3660254037844389,14.0,688.0400000000001,144.19880182261662,2010,4,30,14
north,affiliate,Storage,Premium,medium,medium,high,15879,6.6,1.65,0.3623,790.0,29892,0.0205,4.89,-0.3660254037844387,60.0,126.37,124.47157672284024,2010,5,20,13
north,tv,Storage,Premium,high,medium,high,15880,15.0,1.25,0.0787,568.0,18459,0.1727,2.85,0.9999999999999998,35.565597137138354,31487.47,209.8440606183244,2010,12,3,17
north,social media,General,Premium,high,high,medium,15881,59.400000000000006,4.95,0.23004464482458684,269.0,7644,0.1338,4.05,1.3660254037844386,60.0,7367.679999999999,179.33074976197975,2011,1,9,11
north,email,General,Premium,low,medium,medium,15882,7.95,7.95,0.3132,352.0,6592,0.036,5.98,0.3660254037844379,21.0,4720.57,77.02529460083177,2010,11,14,12
north,search,General,Premium,medium,medium,high,15883,15.0,3.75,0.0107,444.0,10192,0.0383,5.21,1.3660254037844388,7.0,645.5,108.42628783216712,2010,2,1,11
north,search,General,Budget,low,medium,low,15884,15.0,1.25,0.5423,100.0,2332,0.0021,4.07,-1.0000000000000002,21.0,25.08,67.22471232903125,2011,9,13,12
north,social media,General,Premium,high,medium,medium,15885,7.800000000000001,0.65,0.3079,269.0,3353,0.0805,1.7,0.3660254037844379,60.0,923.43,237.7183067744135,2010,11,28,12
north,search,Storage,Premium,low,low,low,15886,2.1,2.1,0.0745,9.0,296,0.0778,2.75,-1.3660254037844386,30.0,1761.1799999999998,70.9477118667042,2010,7,29,16
north,email,Seasonal,Premium,high,low,medium,15887,2.88,0.12,0.1595,181.0,2867,0.0146,4.74,-0.3660254037844385,28.0,1065.3100000000002,399.0401019689169,2010,10,12,10
east,social media,General,Standard,medium,high,low,15888,60.0,1.25,0.283,116.0,2403,0.0121,4.08,0.3660254037844379,14.0,13638.93,150.53037305529853,2011,11,6,16
north,search,General,Premium,high,medium,medium,15889,5.46,0.39,0.326,269.0,4694,0.0331,2.13,0.9999999999999998,14.0,4429.12,271.5695893878526,2011,12,9,11
north,email,Storage,Premium,high,low,medium,15890,1.1,0.55,0.3396,178.0,6580,0.0219,1.66,-1.0,7.0,43804.02,168.77331444511972,2011,6,21,15
north,affiliate,Stationery,Premium,medium,high,low,15891,261.6,5.45,0.314,130.0,2499,0.0655,1.32,1.3660254037844388,14.0,58812.99,137.70087707538028,2010,2,24,13
north,email,Kitchen,Premium,medium,medium,medium,15892,15.0,1.25,0.1864,243.0,8149,0.01,5.37,0.9999999999999998,35.565597137138354,1809.55,138.26536485340677,2010,12,9,12
north,search,General,Premium,medium,high,high,15893,19.8,1.65,0.2125,616.0,12698,0.0216,5.27,-1.0000000000000002,14.0,2483.4,110.15247522240396,2011,9,29,18
north,influencer,Storage,Standard,medium,medium,low,15894,15.0,1.25,0.2734,147.0,1706,0.0972,7.77,-0.3660254037844385,60.0,2243.56,158.48164418817538,2010,10,15,11
north,tv,General,Premium,high,medium,low,15895,18.72,0.39,0.2022,100.0,2377,0.027,3.98,0.3660254037844389,28.0,2621.72,170.84336946352002,2011,4,6,11
north,search,General,Budget,medium,medium,low,15896,12.6,2.1,0.1607,43.0,1385,0.0714,4.004003932226912,0.3660254037844389,21.0,109.8,103.83692426130624,2010,4,30,12
north,social media,Seasonal,Premium,high,high,medium,15897,30.0,1.25,0.4973,280.0,4970,0.042,4.004003932226912,1.3660254037844386,28.0,3242.67,177.9042351129783,2010,1,27,13
north,email,Storage,Premium,medium,low,medium,15898,3.3,1.65,0.3445,132.0,6195,0.0435,1.8,-0.3660254037844387,35.565597137138354,425.82,104.49092537373636,2010,5,30,11
north,social media,General,Premium,high,low,low,15899,1.68,0.42,0.2117,196.0,2285,0.0435,4.004003932226912,-1.3660254037844388,28.0,2174.37,223.07970218478465,2011,8,16,11
north,social media,General,Premium,low,low,low,15900,2.95,2.95,0.3015,38.0,458,0.0046,6.73,0.9999999999999998,60.0,399.78,75.61192443186421,2010,12,12,12
north,affiliate,General,Premium,low,low,medium,15901,3.75,3.75,0.316,357.0,2952,0.0056,4.004003932226912,0.9999999999999998,30.0,1637.66,84.77518623146685,2010,12,5,11
north,social media,Lighting,Premium,medium,high,low,15902,27.0,6.75,0.0667,107.0,1614,0.0921,4.87,0.3660254037844389,35.565597137138354,4010.17,132.41281847404386,2010,4,12,13
north,email,General,Budget,low,medium,low,15903,16.95,16.95,0.1791,189.0,2456,0.087,5.38,1.0,14.0,171.04999999999998,84.54959365633114,2011,3,24,9
north,affiliate,General,Premium,medium,medium,high,15904,15.0,1.25,0.133,422.0,12758,0.003,2.18,-0.3660254037844385,30.0,1781.44,152.6945868972439,2011,10,11,14
north,email,General,Budget,medium,medium,medium,15905,8.25,1.65,0.5406,145.0,3042,0.046,1.91,-0.3660254037844385,30.0,77.89,104.24279078530718,2011,10,28,17
north,search,General,Premium,medium,high,medium,15906,20.4,2.55,0.0879,121.0,5005,0.1541,6.81,-1.0,21.0,4224.98,125.94259819106183,2010,6,14,14
north,search,Storage,Premium,medium,medium,high,15907,16.5,1.65,0.188,845.0,35860,0.0401,1.91,-1.3660254037844386,90.0,341.85,148.04865460558497,2010,7,6,12
north,influencer,Kitchen,Premium,medium,medium,medium,15908,15.3,2.55,0.1345,266.0,6138,0.048,7.08,-0.3660254037844385,21.0,1997.02,113.16349679077165,2010,10,10,14
north,social media,Seasonal,Premium,low,medium,low,15909,6.6,1.65,0.464,45.0,1814,0.0492,8.17,1.3660254037844388,90.0,258.23,88.07012897958619,2010,2,3,15
north,affiliate,General,Premium,low,medium,low,15910,18.0,0.75,0.1649,109.0,1992,0.0143,5.54,-1.0000000000000002,7.0,1633.32,98.6925937678408,2011,9,27,9
north,tv,Storage,Premium,low,low,high,15911,1.1,87.2404753540102,0.3972,528.0,22596,0.0289,5.2,0.9999999999999998,7.0,3041.48,40.93101142674008,2010,12,12,12
north,affiliate,General,Premium,medium,low,medium,15912,3.4,0.85,0.0861,148.0,3616,0.023,3.02,1.0,21.0,1137.7600000000002,140.55967669731822,2010,3,21,13
north,affiliate,Storage,Premium,high,high,medium,15913,20.8,0.65,0.0495,524.0,5084,0.1841,4.6,0.3660254037844379,35.565597137138354,4824.830000000001,265.1130248437558,2011,11,8,15
north,influencer,Kitchen,Standard,low,medium,medium,15914,10.0,1.25,0.4667,113.0,4564,0.009,5.88,-0.3660254037844385,30.0,2524.08,98.23710781980404,2011,10,5,9
north,search,Lighting,Premium,low,medium,low,15915,12.6,2.1,0.3743,112.0,1164,0.0101,7.04,-1.3660254037844386,7.0,2820.69,47.84257252805353,2011,7,12,15
north,email,General,Standard,medium,medium,low,15916,7.95,7.95,0.258,196.0,2386,0.046,2.09,0.3660254037844379,90.0,931.19,107.2112313660837,2010,11,19,12
north,email,General,Premium,low,medium,low,15917,17.700000000000003,2.95,0.3687,295.0,1742,0.071,5.29,-1.0,30.0,274.88,81.26683064187446,2010,6,21,13
north,affiliate,Stationery,Premium,high,low,low,15918,1.68,0.42,0.0119,105.0,1589,0.0275,8.4,0.3660254037844379,21.0,2940.11,169.83400723024812,2011,11,9,17
north,tv,General,Standard,medium,medium,low,15919,10.8,0.3,0.0342,45.0,901,0.0492,8.05,1.3660254037844388,60.0,321.08,149.5377529102547,2010,2,23,14
north,tv,Storage,Standard,low,medium,medium,15920,16.5,1.65,0.0868,469.0,9554,0.0724,5.55,-1.3660254037844388,30.0,676.94,92.48355900487611,2011,8,15,12
north,influencer,General,Premium,high,high,high,15921,2001.95985363592,0.85,0.0462,798.0,15929,0.009,5.18,0.3660254037844389,60.0,1781.44,310.29879053236454,2011,4,20,12
north,influencer,Kitchen,Premium,high,high,medium,15922,33.6,2.1,0.2927,295.0,5221,0.0937,1.68,0.3660254037844389,35.565597137138354,8694.701000000001,207.88014620834127,2010,4,12,16
north,search,General,Standard,medium,high,medium,15923,25.5,12.75,0.5012,280.0,7645,0.0435,4.86,0.9999999999999998,21.0,747.79,100.59199670016972,2010,12,8,15
north,social media,Stationery,Premium,high,medium,medium,15924,5.04,0.42,0.4356,215.0,3870,0.1083,6.13,0.3660254037844389,90.0,1157.29,260.30701072231074,2010,4,29,12
north,social media,General,Premium,medium,medium,low,15925,12.48,2.08,0.4955,46.0,1039,0.0328,4.63,0.3660254037844379,30.0,2577.93,102.52631016070524,2011,11,8,13
north,social media,General,Standard,high,medium,high,15926,14.7,2.1,0.2443,566.0,11651,0.0417,1.87,0.3660254037844379,60.0,755.27,171.8729046894026,2011,11,17,13
north,email,General,Premium,high,low,low,15927,0.84,0.42,0.5566,114.0,1057,0.1177,3.82,-0.3660254037844385,7.0,1568.9299999999998,181.98035507830264,2010,10,31,15
north,email,Storage,Premium,medium,low,medium,15928,2.5,1.25,0.3569,283.0,3965,0.0248,3.44,0.9999999999999998,90.0,7809.98,146.05489910188024,2011,12,8,13
north,search,General,Premium,high,low,medium,15929,2.55,0.85,0.0675,342.0,3249,0.0338,0.36,1.0,90.0,129.6,245.74952416143736,2010,3,10,12
north,social media,Seasonal,Standard,medium,high,low,15930,734.6818958439811,2.95,0.6,191.0,2148,0.0809,6.77,1.3660254037844388,30.0,326.08,139.81000539619097,2010,2,21,15
north,search,General,Premium,medium,low,low,15931,2.5,1.25,0.2127,260.0,-4434,0.0476,4.21,-1.0,14.0,2044.63,139.68099053216852,2010,6,7,16
north,social media,Stationery,Premium,medium,medium,medium,15932,15.6,1.95,0.4092,184.0,4400,0.0015,6.43,0.9999999999999998,90.0,483.9,118.21896992464156,2009,12,15,12
north,tv,General,Standard,medium,low,medium,15933,0.85,0.85,0.2623,225.0,6155,0.0437,1.04,0.3660254037844379,7.0,191.27,151.12136058027966,2011,11,29,15
north,email,General,Premium,medium,low,medium,15934,0.85,0.85,0.5522,183.0,4168,0.085,3.26,1.0,21.0,1325.95,125.4617455353218,2011,3,6,11
north,social media,Seasonal,Premium,medium,medium,high,15935,15.9,7.95,0.1007,516.0,21118,0.0201,4.83,1.3660254037844388,30.0,8877.6,107.9866733309666,2011,2,25,13
north,social media,Storage,Standard,medium,high,medium,15936,35.400000000000006,2.95,0.1828,147.0,2829,0.0435,7.05,-0.3660254037844387,14.0,500.52,102.30012884421492,2011,5,31,9
north,search,General,Premium,medium,medium,low,15937,4.98,0.83,0.3021,64.0,681,0.023,3.05,-0.3660254037844385,28.0,1797.65,129.34569719691018,2011,10,26,14
north,social media,General,Premium,low,medium,medium,15938,17.0,8.5,0.2074,419.0,4161,0.009,5.93,-0.3660254037844387,35.565597137138354,1451.36,73.20393214592048,2010,5,24,8
north,email,Storage,Standard,low,high,high,15939,35.400000000000006,2.95,0.2638,269.0,24163,0.0112,4.4,-0.3660254037844387,28.0,483.5700000000001,88.21551589461566,2010,5,26,10
north,search,Storage,Premium,high,high,low,15940,330.0,1.65,0.3972,156.0,1649,0.0176,5.23,1.3660254037844388,30.0,302672.22,165.68576597796073,2011,2,21,10
north,affiliate,Seasonal,Standard,low,medium,medium,15941,19.5,3.25,0.3397,252.0,5961,0.0227,3.31,0.3660254037844379,90.0,1381.7,92.62562999835392,2011,11,28,15
north,search,Seasonal,Premium,medium,high,medium,15942,19.8,1.65,0.039,428.0,7285,0.0586,1.77,-1.0000000000000002,21.0,1880.74,152.56162549761,2010,9,29,9
north,affiliate,General,Standard,low,medium,medium,15943,5.78,195.84953486195707,0.475,50.0,3215,0.0414,4.93,-0.3660254037844385,28.0,315.33,38.31984437385773,2011,10,30,16
north,email,Seasonal,Premium,low,medium,medium,15944,6.75,6.75,0.1289,227.0,3345,0.013,3.13,0.9999999999999998,30.0,19925.24,92.5581473886412,2010,12,6,11
north,tv,General,Premium,low,high,medium,15945,19.9,9.95,0.0909,196.0,3542,0.0112,6.29,-0.3660254037844387,90.0,2340.63,76.7181478260821,2011,5,8,12
